,place,1996,2001,2006,2009,2011,2012,2013,2014,2016,2016,2018,2019,2020,2021,County/State_name,sample_frequency,timestamps,name,units,url,domain,aug_id,original_id,country_code,country_name
221,wikidataId/Q142020,,,,,5932.0,,,,,,,,,,Lac-Mégantic,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142020,wikidataId/Q142020,CAN,Canada
222,wikidataId/Q142024,,,,,19447.0,,,,,,,,,,Rivière-du-Loup,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142024,wikidataId/Q142024,CAN,Canada
223,wikidataId/Q142029,,,,,14462.0,,,,,,,,,,Matane,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142029,wikidataId/Q142029,CAN,Canada
224,wikidataId/Q142035,,,,,,,,,19324.0,,,,,,Beaconsfield,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142035,wikidataId/Q142035,CAN,Canada
225,wikidataId/Q142039,,,,,,,,,,,,42410.0,,,Salaberry-de-Valleyfield,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142039,wikidataId/Q142039,CAN,Canada
226,wikidataId/Q142044,,,,,5686.0,,,,,,,,,,Saint-Césaire,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142044,wikidataId/Q142044,CAN,Canada
227,wikidataId/Q142053,,,,,,,,,8698.0,,,,,,Coaticook,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142053,wikidataId/Q142053,CAN,Canada
228,wikidataId/Q142058,,,,,13779.0,,,,,,,,,,Mont-Laurier,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142058,wikidataId/Q142058,CAN,Canada
229,wikidataId/Q142064,,,,,,,,,27359.0,,,,,,Saint-Constant,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142064,wikidataId/Q142064,CAN,Canada
230,wikidataId/Q142069,,,,,,,,,,,,30857.0,,,Chambly,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142069,wikidataId/Q142069,CAN,Canada
231,wikidataId/Q142072,,,,,17463.0,,,,,,,,,,Saint-Lin–Laurentides,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142072,wikidataId/Q142072,CAN,Canada
232,wikidataId/Q142076,,,,,,,,,21047.0,,,,,,Candiac,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142076,wikidataId/Q142076,CAN,Canada
233,wikidataId/Q142082,,,,,,,,,9646.0,,,,,,Mont-Tremblant,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142082,wikidataId/Q142082,CAN,Canada
234,wikidataId/Q142087,,,,,26025.0,,,,,,,,,,Sainte-Thérèse,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142087,wikidataId/Q142087,CAN,Canada
235,wikidataId/Q142092,,,,,23357.0,,,,,,,,,,La Prairie,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142092,wikidataId/Q142092,CAN,Canada
236,wikidataId/Q142097,,,,,9615.0,,,,,,,,,,Saint-Raymond,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142097,wikidataId/Q142097,CAN,Canada
237,wikidataId/Q142102,,,,,18141.0,,,,,,,,,,Saint-Augustin-de-Desmaures,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142102,wikidataId/Q142102,CAN,Canada
238,wikidataId/Q142107,,,,,12489.0,,,,,,,,,,Cowansville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142107,wikidataId/Q142107,CAN,Canada
239,wikidataId/Q142113,,,,,,,,,8271.0,,,,,,La Malbaie,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142113,wikidataId/Q142113,CAN,Canada
240,wikidataId/Q142117,,,,,,,,,20151.0,,,,,,Kirkland,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142117,wikidataId/Q142117,CAN,Canada
241,wikidataId/Q142151,,,,,3456.0,,,,,,,,,,Trois-Pistoles,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142151,wikidataId/Q142151,CAN,Canada
242,wikidataId/Q14215161,,,,,,,,,1061.0,,,,,,Eston,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q14215161,wikidataId/Q14215161,CAN,Canada
243,wikidataId/Q142156,,,,,30104.0,,,,,,,,,,Sainte-Julie,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142156,wikidataId/Q142156,CAN,Canada
244,wikidataId/Q142162,,,,,,,,,9352.0,,,,,,Lorraine,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142162,wikidataId/Q142162,CAN,Canada
245,wikidataId/Q142165,,,,,2685.0,,,,,,,,,,Saint-Pamphile,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142165,wikidataId/Q142165,CAN,Canada
246,wikidataId/Q142170,,,,,16736.0,,,,,,,,,,Saint-Basile-le-Grand,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142170,wikidataId/Q142170,CAN,Canada
247,wikidataId/Q142174,,,,,,,,,2431.0,,,,,,Témiscaming,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142174,wikidataId/Q142174,CAN,Canada
248,wikidataId/Q142180,,,,,7462.0,,,,,,,,,,Delson,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142180,wikidataId/Q142180,CAN,Canada
249,wikidataId/Q142182,,,,,3118.0,,,,,,,,,,Clermont,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142182,wikidataId/Q142182,CAN,Canada
250,wikidataId/Q142190,,,,,16762.0,,,,,,,,,,Sainte-Catherine,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142190,wikidataId/Q142190,CAN,Canada
251,wikidataId/Q142192,,,,,,,,,13115.0,,,,,,Mercier,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142192,wikidataId/Q142192,CAN,Canada
252,wikidataId/Q142196,,,,,14294.0,,,,,,,,,,Rosemère,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142196,wikidataId/Q142196,CAN,Canada
253,wikidataId/Q142206,,,,,7703.0,,,,,,,,,,Chandler,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142206,wikidataId/Q142206,CAN,Canada
254,wikidataId/Q142211,,,,,1613.0,,,,,,,,,,Fossambault-sur-le-Lac,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142211,wikidataId/Q142211,CAN,Canada
255,wikidataId/Q142218,,,,,16745.0,,,,,,,,,,L'Ancienne-Lorette,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142218,wikidataId/Q142218,CAN,Canada
256,wikidataId/Q142222,,,,,657.0,,,,,,,,,,Duparquet,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142222,wikidataId/Q142222,CAN,Canada
257,wikidataId/Q142225,,,,,58.0,,,,,,,,,,Barkmere,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142225,wikidataId/Q142225,CAN,Canada
258,wikidataId/Q142229,,,,,3471.0,,,,,,,,,,Dunham,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142229,wikidataId/Q142229,CAN,Canada
259,wikidataId/Q1422308,,,,,,,,,776.0,,,,,,Radium Hot Springs,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1422308,wikidataId/Q1422308,CAN,Canada
260,wikidataId/Q142233,,,,,466.0,,,,,,,,,,Lac-Sergent,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142233,wikidataId/Q142233,CAN,Canada
261,wikidataId/Q142239,,,,,5171.0,,,,,,,,,,Cookshire-Eaton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142239,wikidataId/Q142239,CAN,Canada
262,wikidataId/Q142243,,,,,3741.0,,,,,,,,,,East Angus,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142243,wikidataId/Q142243,CAN,Canada
263,wikidataId/Q142246,,,,,5609.0,,,,,,,,,,Brome Lake,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142246,wikidataId/Q142246,CAN,Canada
264,wikidataId/Q142250,,,,,12551.0,,,,,,,,,,Lachute,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142250,wikidataId/Q142250,CAN,Canada
265,wikidataId/Q142255,,,,,598.0,,,,,,,,,,Lac-Delage,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142255,wikidataId/Q142255,CAN,Canada
266,wikidataId/Q142262,,,,,1610.0,,,,,,,,,,Chapais,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142262,wikidataId/Q142262,CAN,Canada
267,wikidataId/Q142267,,,,,1053.0,,,,,,,,,,Desbiens,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142267,wikidataId/Q142267,CAN,Canada
268,wikidataId/Q142271,,,,,,,,,31380.0,,,,,,Pointe-Claire,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142271,wikidataId/Q142271,CAN,Canada
269,wikidataId/Q142279,,,,,,,,,2187.0,,,,,,Lebel-sur-Quévillon,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142279,wikidataId/Q142279,CAN,Canada
270,wikidataId/Q142284,,,,,2770.0,,,,,,,,,,Pohénégamook,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142284,wikidataId/Q142284,CAN,Canada
271,wikidataId/Q142289,,,,,,,,,4410.0,,,,,,Waterloo,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142289,wikidataId/Q142289,CAN,Canada
272,wikidataId/Q142295,,,,,3810.0,,,,,,,,,,New Richmond,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142295,wikidataId/Q142295,CAN,Canada
273,wikidataId/Q142301,,,,,4645.0,,,,,,,,,,Rivière-Rouge,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142301,wikidataId/Q142301,CAN,Canada
274,wikidataId/Q142306,,,,,5467.0,,,,,,,,,,Richelieu,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142306,wikidataId/Q142306,CAN,Canada
275,wikidataId/Q142313,,,,,8723.0,,,,,,,,,,Pont-Rouge,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142313,wikidataId/Q142313,CAN,Canada
276,wikidataId/Q142320,,,,,2862.0,,,,,,,,,,Saint-Marc-des-Carrières,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142320,wikidataId/Q142320,CAN,Canada
277,wikidataId/Q142325,,,,,4097.0,,,,,,,,,,Métabetchouan–Lac-à-la-Croix,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142325,wikidataId/Q142325,CAN,Canada
278,wikidataId/Q142333,,,,,26107.0,,,,,,,,,,Saint-Bruno-de-Montarville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142333,wikidataId/Q142333,CAN,Canada
279,wikidataId/Q142345,,,,,3270.0,,,,,,,,,,Forestville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142345,wikidataId/Q142345,CAN,Canada
280,wikidataId/Q142355,,,,,4266.0,,,,,,,,,,La Pocatière,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142355,wikidataId/Q142355,CAN,Canada
281,wikidataId/Q142360,,,,,2623.0,,,,,,,,,,Cap-Chat,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142360,wikidataId/Q142360,CAN,Canada
282,wikidataId/Q142365,,,,,547.0,,,,,,,,,,Scotstown,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142365,wikidataId/Q142365,CAN,Canada
283,wikidataId/Q142370,,,,,,,,,2818.0,,,,,,Thurso,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142370,wikidataId/Q142370,CAN,Canada
284,wikidataId/Q142375,,,,,2857.0,,,,,,,,,,Stanstead,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142375,wikidataId/Q142375,CAN,Canada
285,wikidataId/Q142379,,,,,2953.0,,,,,,,,,,Senneterre,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142379,wikidataId/Q142379,CAN,Canada
286,wikidataId/Q142386,,,,,3880.0,,,,,,,,,,Saint-Tite,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142386,wikidataId/Q142386,CAN,Canada
287,wikidataId/Q142391,,,,,,,,,9462.0,,,,,,Carignan,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142391,wikidataId/Q142391,CAN,Canada
288,wikidataId/Q142397,,,,,4766.0,,,,,,,,,,Warwick,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142397,wikidataId/Q142397,CAN,Canada
289,wikidataId/Q142402,,,,,3137.0,,,,,,,,,,Normandin,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142402,wikidataId/Q142402,CAN,Canada
290,wikidataId/Q142405,,,,,1721.0,,,,,,,,,,Saint-Ours,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142405,wikidataId/Q142405,CAN,Canada
291,wikidataId/Q142408,,,,,764.0,,,,,,,,,,Murdochville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142408,wikidataId/Q142408,CAN,Canada
292,wikidataId/Q142421,,,,,2028.0,,,,,,,,,,Waterville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142421,wikidataId/Q142421,CAN,Canada
293,wikidataId/Q142426,,,,,,,,,19889.0,,,,,,Saint-Lazare,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142426,wikidataId/Q142426,CAN,Canada
294,wikidataId/Q142430,,,,,,,,,3187.0,,,,,,Portneuf,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142430,wikidataId/Q142430,CAN,Canada
295,wikidataId/Q142436,,,,,,,,,18074.0,,,,,,Sainte-Marthe-sur-le-Lac,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142436,wikidataId/Q142436,CAN,Canada
296,wikidataId/Q142446,,,,,2463.0,,,,,,,,,,Saint-Basile,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142446,wikidataId/Q142446,CAN,Canada
297,wikidataId/Q142451,,,,,3490.0,,,,,,,,,,Saint-Pascal,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142451,wikidataId/Q142451,CAN,Canada
298,wikidataId/Q142456,,,,,,,,,1642.0,,,,,,Saint‐Joseph‐de‐Sorel,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142456,wikidataId/Q142456,CAN,Canada
299,wikidataId/Q142466,,,,,5096.0,,,,,,,,,,Témiscouata-sur-le-Lac,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142466,wikidataId/Q142466,CAN,Canada
300,wikidataId/Q142475,,,,,8868.0,,,,,,,,,,Notre-Dame-des-Prairies,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142475,wikidataId/Q142475,CAN,Canada
301,wikidataId/Q142481,,,,,4070.0,,,,,,,,,,Danville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142481,wikidataId/Q142481,CAN,Canada
302,wikidataId/Q142490,,,,,,,,,4392.0,,,,,,Neuville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142490,wikidataId/Q142490,CAN,Canada
303,wikidataId/Q142500,,,,,2740.0,,,,,,,,,,Sainte-Marguerite-du-Lac-Masson,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142500,wikidataId/Q142500,CAN,Canada
304,wikidataId/Q142504,,,,,7265.0,,,,,,,,,,Saint-Rémi,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142504,wikidataId/Q142504,CAN,Canada
305,wikidataId/Q142516,,,,,5693.0,,,,,,,,,,Princeville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142516,wikidataId/Q142516,CAN,Canada
306,wikidataId/Q142521,,,,,3906.0,,,,,,,,,,Sutton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142521,wikidataId/Q142521,CAN,Canada
307,wikidataId/Q142560,,,,,12137.0,,,,,,,,,,Sainte-Adèle,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142560,wikidataId/Q142560,CAN,Canada
308,wikidataId/Q1425657,,,,,,,,,1826.0,,,,,,Dalmeny,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1425657,wikidataId/Q1425657,CAN,Canada
309,wikidataId/Q142566,,,,,3449.0,,,,,,,,,,Malartic,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142566,wikidataId/Q142566,CAN,Canada
310,wikidataId/Q1427108,,,647.0,,,,,,,,,,,,Dundurn,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1427108,wikidataId/Q1427108,CAN,Canada
311,wikidataId/Q1427885,,,,,1025.0,,,,,,,,,,Davidson,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1427885,wikidataId/Q1427885,CAN,Canada
312,wikidataId/Q1427938,,,610.0,,,,,,,,,,,,Duck Lake,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1427938,wikidataId/Q1427938,CAN,Canada
313,wikidataId/Q1427945,,,,,,,,,573.0,,,,,,Cut Knife,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1427945,wikidataId/Q1427945,CAN,Canada
314,wikidataId/Q1427949,,,,,,,,,1038.0,,,,,,Delisle,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1427949,wikidataId/Q1427949,CAN,Canada
315,wikidataId/Q142969,,,,,3456.0,,,,,,,,,,Grande-Rivière,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q142969,wikidataId/Q142969,CAN,Canada
316,wikidataId/Q1430715,,,,,,,,,470.0,,,,,,Whatì,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1430715,wikidataId/Q1430715,CAN,Canada
317,wikidataId/Q143227,,,,,31173.0,,,,,,,,,,Saint-Georges,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q143227,wikidataId/Q143227,CAN,Canada
318,wikidataId/Q143360,,,,,9881.0,,,,,,,,,,Saint-Sauveur,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q143360,wikidataId/Q143360,CAN,Canada
319,wikidataId/Q1435042,,,,,,,,,30180.0,,,,,,LaSalle,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1435042,wikidataId/Q1435042,CAN,Canada
320,wikidataId/Q1438546,,,,,,,,,7739.0,,,,,,Fort Frances,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1438546,wikidataId/Q1438546,CAN,Canada
321,wikidataId/Q1438931,,,,,,,,,12514.0,,,,,,Parksville,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1438931,wikidataId/Q1438931,CAN,Canada
322,wikidataId/Q1455440,,,,,,,,,17187.0,,,,,,Petawawa,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1455440,wikidataId/Q1455440,CAN,Canada
323,wikidataId/Q1493315,,,,,,,,,278.0,,,,,,Gamèti,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1493315,wikidataId/Q1493315,CAN,Canada
324,wikidataId/Q1498488,,,,,,,,,481.0,,,,,,"Morley, Ontario",12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1498488,wikidataId/Q1498488,CAN,Canada
325,wikidataId/Q1520502,,,449.0,,,,,,,,,,,,Eatonia,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1520502,wikidataId/Q1520502,CAN,Canada
326,wikidataId/Q1521430,,,,,,,,,503.0,,,,,,Eastend,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1521430,wikidataId/Q1521430,CAN,Canada
327,wikidataId/Q153470,,,,,,,,,627.0,,,,,,Pilot Mound,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q153470,wikidataId/Q153470,CAN,Canada
328,wikidataId/Q1542518,,,,,2102.0,,,,,,,,,,Grand Bend,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1542518,wikidataId/Q1542518,CAN,Canada
329,wikidataId/Q1542954,,,,,,,,,3571.0,,,,,,Grande Cache,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1542954,wikidataId/Q1542954,CAN,Canada
330,wikidataId/Q1576700,,,,,,,,,7688.0,,,,,,Hanover,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1576700,wikidataId/Q1576700,CAN,Canada
331,wikidataId/Q1586275,,,,,,,,,1468.0,,,,,,Harrison Hot Springs,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1586275,wikidataId/Q1586275,CAN,Canada
332,wikidataId/Q1592082,,,,,,,,,313.0,,,,,,Hazelton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1592082,wikidataId/Q1592082,CAN,Canada
333,wikidataId/Q1614488,,,,,,,,,1937.0,,,,,,Manitouwadge,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1614488,wikidataId/Q1614488,CAN,Canada
334,wikidataId/Q1639696,,,,,,,,,16343.0,,,,,,Yorkton,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1639696,wikidataId/Q1639696,CAN,Canada
335,wikidataId/Q163977,,,,,,,,,6651.0,,,,,,Slave Lake,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q163977,wikidataId/Q163977,CAN,Canada
336,wikidataId/Q1642364,,,,,,,,,40902.0,,,,,,Woodstock,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1642364,wikidataId/Q1642364,CAN,Canada
337,wikidataId/Q165174,,,,,,,,,1980.0,,,,,,100 Mile House,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q165174,wikidataId/Q165174,CAN,Canada
338,wikidataId/Q1659757,,,,,,,,,2246.0,,,,,,Gimli,12.5,{1996:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q1659757,wikidataId/Q1659757,CAN,Canada
